ROUTE,AVERAGE_CO2_PER_PERSON_TONNES,AVERAGE_CO2_PER_PERSON_KG,AVERAGE_CO2_TONNES,FLIGHT_COUNT
CCS-NLU,1.145137532745892,1145.1375327458918,31.642,2
SFO-SIN,1.1392995611372616,1139.2995611372617,246.97025000000002,8
CPT-EWR,1.135907530327306,1135.9075303273062,248.139,1
JNB-SYD,1.1333086719223773,1133.3086719223772,467.2065,2
BNE-DXB,1.128035636672137,1128.035636672137,482.4735,8
HGH-JFK,1.1273826603812256,1127.3826603812256,275.025,1
DOH-LUX,1.1261764705882353,1126.1764705882354,182.3295,4
LHR-PVG,1.1245093730178428,1124.5093730178428,242.07840000000002,10
DXB-JFK,1.124114080505193,1124.114080505193,464.837,4
DFW-EZE,1.121732385261797,1121.7323852617972,260.298,2
AUH-JFK,1.1209855388675738,1120.9855388675737,337.49625000000003,8
FRA-LAX,1.1199676793794442,1119.9676793794442,346.518,10
EWR-JNB,1.1192904554818037,1119.2904554818037,244.50900000000001,2
ICN-MTY,1.1181360445412734,1118.1360445412733,230.951,1
DOH-SYD,1.117867789282057,1117.867789282057,491.247,16
DEL-IAD,1.115166240409207,1115.1662404092071,327.0225,2
CPT-IAD,1.114032959487297,1114.0329594872971,243.3605,2
DFW-PVG,1.109904474610357,1109.904474610357,220.76,4
KIX-SFO,1.1096057118499574,1109.6057118499573,260.3135,4
DOH-YYZ,1.1093386507145233,1109.3386507145233,333.8,2
ICN-LHR,1.108378633733883,1108.378633733883,300.09583333333336,6
ICN-YYZ,1.1075119488049838,1107.5119488049838,276.52675,8
BKK-LGW,1.1066282778171508,1106.6282778171508,312.29049999999995,2
JNB-ZRH,1.1048841117842483,1104.8841117842483,201.91757142857142,7
ICN-JFK,1.103916282955703,1103.916282955703,338.5696315789474,19
SEA-SIN,1.0938688677051849,1093.8688677051848,235.23649999999998,2
MEL-SFO,1.0892034790569924,1089.2034790569924,237.9365,8
ATL-ICN,1.085488294546046,1085.488294546046,303.0523636363636,11
AKL-DOH,1.0851610001798884,1085.1610001798883,301.6205,16
CAN-SFO,1.0835277823040577,1083.5277823040576,332.4805,2
LAX-MNL,1.0834984101748808,1083.4984101748807,340.76025,4
AMS-ICN,1.0826195871970934,1082.6195871970933,268.49418181818186,11
JNB-LHR,1.0783956262907706,1078.3956262907707,295.1911666666667,18
LAX-SYD,1.0780226918752491,1078.0226918752492,311.6382571428571,35
BOS-DXB,1.076731472249917,1076.731472249917,323.9885,2
LAX-TPE,1.0760554429290332,1076.0554429290332,314.62357692307694,52
PEK-SFO,1.074776618300053,1074.776618300053,306.91433333333333,6
MEX-NRT,1.07412021013141,1074.12021013141,218.75036363636363,11
LHR-MLE,1.0735942206950533,1073.5942206950533,232.62266666666665,6
CAN-YYZ,1.0722314578005117,1072.2314578005116,251.5455,4
ALG-PEK,1.0710874150456995,1071.0874150456996,228.5165,2
BKK-LHR,1.0706471057238516,1070.6471057238516,301.13454545454545,11
HGH-LIS,1.067774621806072,1067.774621806072,253.465,2
BRU-NRT,1.0660738714090288,1066.0738714090287,194.825,2
FRA-SZX,1.0659517054410188,1065.9517054410187,272.6843,10
FRA-SFO,1.0659502127684108,1065.950212768411,299.74626923076926,26
MNL-SFO,1.0654945037474448,1065.494503747445,325.63824999999997,4
ONT-TPE,1.0632829444627014,1063.2829444627014,323.557,2
JFK-KWI,1.0610831278619233,1061.0831278619232,301.2415,2
SFO-TPE,1.0595322652072456,1059.5322652072457,310.880975,40
HND-SFO,1.056952205501286,1056.952205501286,214.25175000000002,16
FRA-ICN,1.0563142091575095,1056.3142091575096,284.8751,10
BCN-ICN,1.0552898228821606,1055.2898228821605,225.663,4
JFK-NBO,1.0548818501759678,1054.8818501759679,209.816,8
GRU-ZRH,1.0540061274509804,1054.0061274509803,286.68966666666665,3
NRT-SFO,1.0498577025753322,1049.8577025753323,199.15564999999998,20
LHR-MSY,1.0496705146138554,1049.6705146138554,231.91750000000002,10
BNE-DFW,1.0477110423116616,1047.7110423116615,253.808,4
HAV-VKO,1.047597696421226,1047.597696421226,254.671,1
AKL-SFO,1.0462569436467621,1046.2569436467622,248.37199999999999,16
DFW-HND,1.0457751945322706,1045.7751945322707,210.8355,10
PVG-SFO,1.045173836116725,1045.1738361167252,300.1735,6
DOH-YUL,1.043554336989033,1043.554336989033,314.0055,8
LAX-ZRH,1.0412389705882352,1041.2389705882351,283.217,4
JFK-LOS,1.0409417040358746,1040.9417040358746,197.3105,2
MTY-NRT,1.0370545298411336,1037.0545298411334,241.53,1
ATL-JNB,1.0367828877005347,1036.7828877005347,242.348,2
ICN-LIS,1.0342138639842555,1034.2138639842556,236.473,2
SFO-WUH,1.0328108196187062,1032.8108196187063,316.918,2
DOH-STN,1.03259477124183,1032.59477124183,157.987,1
SFO-ZRH,1.030045955882353,1030.045955882353,280.1725,4
IST-SFO,1.0292476880723636,1029.2476880723636,296.13686666666666,15
CKG-SYD,1.0286696832579185,1028.6696832579185,251.74660000000003,5
HEL-HND,1.0280013470697793,1028.0013470697793,195.7599285714286,14
DOH-LAX,1.0267566109012412,1026.7566109012412,285.387,12
CDG-PVG,1.0263817203324677,1026.3817203324677,280.46046666666666,15
AMS-NRT,1.0242197712418302,1024.2197712418301,250.729,4
AUH-SYD,1.022873855600022,1022.8738556000221,290.92090697674416,43
AKL-HGH,1.0218983957219252,1021.8983957219252,229.31400000000002,2
HND-IST,1.0191302882184392,1019.1302882184392,302.325,6
SCL-SYD,1.0184368714033338,1018.4368714033338,220.7585,6
PEK-YVR,1.0177446567051258,1017.7446567051259,269.0408,5
DOH-HKG,1.017542349103384,1017.5423491033839,206.86127906976745,43
MXP-WNZ,1.0153251942286348,1015.3251942286348,228.702,2
FRA-JNB,1.0148077986529598,1014.8077986529598,309.9264,15
AMS-PVG,1.012925357248368,1012.9253572483681,271.6612,25
LHR-SFO,1.012021533224727,1012.0215332247271,259.851,66
DOH-IAH,1.00925156311822,1009.2515631182199,282.9063076923077,13
DOH-SFO,1.0086576722432092,1008.6576722432093,280.3564,10
BNE-LAX,1.0046099577085734,1004.6099577085735,235.5075,16
IAH-MUC,1.0043610547667345,1004.3610547667346,173.3025,6
ATL-CPT,1.004301604278075,1004.301604278075,234.75549999999998,2
DOH-JFK,1.0041932037369072,1004.1932037369072,285.82252272727277,44
HND-VIE,1.0033050615595074,1003.3050615595074,183.35399999999998,4
DXB-YVR,1.0025602052901699,1002.5602052901698,253.9485,2
IST-YVR,1.0001112422046183,1000.1112422046183,296.683,4
LAX-PVG,0.9967389128236627,996.7389128236626,318.8412647058824,34
ICN-LAX,0.9959893574848172,995.9893574848172,345.6729607843137,51
ICN-IST,0.995721932394628,995.7219323946281,270.03292857142856,14
LAX-TLV,0.9946711525938788,994.6711525938788,229.1225,10
DOH-IAD,0.9940967703485538,994.0967703485538,273.1645,32
ICN-MEX,0.993691600096829,993.691600096829,205.247,1
BOS-HKG,0.9913296935540683,991.3296935540683,281.4385,4
JFK-MNL,0.9900937188434695,990.0937188434696,248.266,2
SIN-YVR,0.9885333596525859,988.5333596525859,250.39550000000003,2
HKG-LHR,0.9884355476742849,988.4355476742849,236.01713333333333,15
AMS-LIM,0.9884355459703567,988.4355459703567,279.188,4
PVG-VCE,0.9883177361853833,988.3177361853833,221.7785,2
CDG-ICN,0.9870342000536195,987.0342000536195,229.6402857142857,14
ORD-ZRH,0.9851890473788218,985.1890473788219,152.005875,16
AKL-LAX,0.9834787815063637,983.4787815063637,252.68262068965515,29
EZE-FCO,0.9833536078127494,983.3536078127494,235.5646875,16
CAN-LAX,0.9819757033248082,981.9757033248083,335.061,5
NRT-TLV,0.9806327236777065,980.6327236777065,198.382,4
FRA-GRU,0.980316572595267,980.3165725952671,318.619,20
DXB-YYZ,0.9772326940822857,977.2326940822858,336.42449999999997,4
DFW-FRA,0.9749544381087336,974.9544381087336,225.81838888888888,18
LAX-MUC,0.9740771986594247,974.0771986594247,421.4345,10
BOM-YYZ,0.9720410580339519,972.0410580339519,246.218,1
BKK-ZRH,0.9713238815641198,971.3238815641198,279.175,12
CHC-SFO,0.9709319777293635,970.9319777293634,200.546,8
MEX-SZX,0.9706968902210567,970.6968902210566,259.079,1
DOH-MIA,0.9700780182953234,970.0780182953233,269.63318518518514,27
LGW-SJO,0.9693639262934091,969.363926293409,273.5545,2
BEG-JFK,0.9690302076217068,969.0302076217067,213.72400000000002,4
NRT-SAN,0.9690069576217584,969.0069576217584,153.2,8
LGW-SIN,0.9667891188095792,966.7891188095792,207.908,7
DXB-HND,0.9667120551924475,966.7120551924476,266.2325,4
LHR-XIY,0.9658597285067874,965.8597285067874,213.455,1
BKK-CDG,0.9652940516829105,965.2940516829105,299.154,10
BCN-SCL,0.9647682996027994,964.7682996027994,255.03650000000002,10
DOH-HND,0.9645262242828165,964.5262242828165,166.429,4
CKG-LHR,0.9644162895927602,964.4162895927601,213.13600000000002,4
HKG-YYZ,0.9637143360338147,963.7143360338148,273.5985,4
AKL-DFW,0.9635149638802889,963.5149638802889,233.4115,4
BCN-SZX,0.9615400723396156,961.5400723396156,252.5485,4
MAN-SIN,0.9605779386853558,960.5779386853558,206.57228571428573,7
LAX-LHR,0.9603985100871725,960.3985100871724,243.86355855855857,111
MNL-YYZ,0.9591445663010967,959.1445663010967,240.50549999999998,2
LHR-SLC,0.9585782115536797,958.5782115536797,181.6985,8
DEL-YUL,0.9584524279510462,958.4524279510463,242.776,4
HKG-ORD,0.9579041916167665,957.9041916167665,334.44,6
CDG-LIM,0.9575071736011478,957.5071736011478,266.953,4
TPE-YVR,0.9566320572890241,956.6320572890241,288.38,12
MNL-SEA,0.9563624801271859,956.3624801271859,300.776,2
AMS-HKG,0.955697410326406,955.6974103264059,269.65430000000003,10
AMS-SIN,0.9517730626033988,951.7730626033988,245.79409090909093,11
ADD-ATL,0.9501525054466231,950.1525054466231,218.06,1
HKG-ZRH,0.9501113445378151,950.1113445378151,243.78650000000002,10
CKG-SEA,0.948434764909424,948.4347649094241,232.983,1
SYD-TNA,0.9473373440285204,947.3373440285204,212.5825,4
AMS-GIG,0.9470631175698627,947.0631175698627,243.711,6
FLL-TLV,0.9457582086448646,945.7582086448646,203.5255,6
EZE-IAH,0.9446014492753624,944.6014492753624,221.6035,4
BRU-SIN,0.9435891985252601,943.5891985252601,238.38955555555555,9
IST-LAX,0.9430449990472107,943.0449990472107,269.83099999999996,19
GIG-IAH,0.942776006954506,942.776006954506,162.67600000000002,3
FOC-JFK,0.9425292068046731,942.5292068046731,229.93,1
LIS-PKX,0.9412269462240341,941.2269462240341,242.413,2
EWR-GRU,0.9402770673486787,940.2770673486787,220.589,4
BCN-SIN,0.9377935363868868,937.7935363868868,201.6725,8
DWC-MUC,0.9368598615916954,936.8598615916954,54.150499999999994,4
ICN-MAD,0.9364990159632627,936.4990159632627,214.1305,6
BKK-YVR,0.9344058428740625,934.4058428740625,236.685,4
AKL-TPE,0.9309872721018231,930.9872721018231,270.638,4
FCO-TFU,0.9302898239587807,930.2898239587806,216.6645,4
CDG-SFO,0.9286187331121973,928.6187331121973,216.05925,16
DEL-JFK,0.9261713694138549,926.1713694138549,235.053,4
HND-YYZ,0.925894117647059,925.894117647059,314.804,4
AMS-BKK,0.9255848745029593,925.5848745029593,288.0466666666667,9
BLR-FRA,0.9242566257272139,924.2566257272139,285.965,6
FRA-SJO,0.9238498840396374,923.8498840396375,219.091,2
IST-MEX,0.9227254901960784,922.7254901960785,235.295,2
DOH-PHL,0.9182229102167182,918.2229102167182,222.43950000000004,6
FRA-IAH,0.9170339752269193,917.0339752269193,204.56416666666667,12
AMS-CPT,0.916705068575987,916.705068575987,259.0571,10
AMS-EZE,0.9165846702317291,916.5846702317291,214.25166666666667,3
FCO-MEX,0.9164705882352941,916.4705882352941,189.297,4
BOS-PEK,0.9164423851732475,916.4423851732475,227.461,1
EZE-JFK,0.915210718207493,915.210718207493,231.80333333333337,3
FCO-PEK,0.9141630414223568,914.1630414223569,241.659,4
CGO-SYD,0.9120226244343891,912.0226244343891,201.557,1
GIG-JFK,0.9115513785642463,911.5513785642463,196.4689375,16
IAH-LHR,0.9107739661824034,910.7739661824033,206.9749090909091,44
ATL-DOH,0.910739341608203,910.7393416082031,253.14,11
MNL-YVR,0.9095434815147433,909.5434815147432,303.83299999999997,2
EWR-RAK,0.9083092638252908,908.3092638252907,128.9345,2
IAD-ZRH,0.9079230230608432,907.9230230608432,141.85392857142855,14
ICN-SEA,0.9065493170492943,906.5493170492944,234.203,19
CDG-EZE,0.9059645793801392,905.9645793801392,214.8495,4
YYZ-ZRH,0.9056211161387633,905.6211161387632,230.93338461538463,13
ADD-ORD,0.9054989106753814,905.4989106753814,207.812,1
SAR-THR,0.9052352941176471,905.2352941176472,76.945,2
MXP-XIY,0.9041221033868092,904.1221033868092,202.885,2
HND-MUC,0.9032838553946859,903.2838553946859,189.56199999999998,8
BCN-EZE,0.9031114053338378,903.1114053338379,238.7375,20
DOH-NRT,0.9028464606181457,902.8464606181457,271.6665,6
MAD-SAL,0.9024468954248367,902.4468954248367,220.919,1
HKG-IST,0.9023782234957021,902.3782234957021,263.92776923076923,13
BKK-FRA,0.9021135367282721,902.1135367282722,262.68718181818184,11
BRU-MRU,0.9008761826408886,900.8761826408886,219.003,2
FRA-PVG,0.9008613228419631,900.8613228419631,277.75889655172415,29
CPH-SIN,0.8996233434085097,899.6233434085096,193.464,14
BNE-YVR,0.8981602842479274,898.1602842479274,227.504,4
CSX-LHR,0.8979460298971073,897.9460298971072,231.266,1
HKG-SFO,0.8972789915966384,897.2789915966383,223.81246153846152,26
DEL-MEL,0.8962808245714822,896.2808245714822,196.5926,10
CBB-MAD,0.8955508021390375,895.5508021390375,209.335,2
BLR-SYD,0.8948395838430441,894.8395838430441,208.8155,2
CPH-SFO,0.8938616973506961,893.8616973506961,199.063,2
MUC-SFO,0.893581226791319,893.5812267913191,205.78813333333335,15
BCN-LAX,0.8918747094403608,891.8747094403609,221.023,13
AKL-SIN,0.891742439973524,891.742439973524,210.2726818181818,44
NKG-SYD,0.8914081996434937,891.4081996434937,200.03199999999998,4
LAX-PEK,0.8910301348262077,891.0301348262077,285.90250000000003,8
CDG-MST,0.8908444294623294,890.8444294623295,264.269,1
AUH-BOS,0.8902616632860041,890.2616632860041,219.4495,2
MIA-TLV,0.8897069676579119,889.706967657912,204.94400000000002,8
AMS-GRU,0.8893639030415317,889.3639030415317,288.0205,6
FCO-HGH,0.88890756302521,888.90756302521,227.427,4
AKL-PVG,0.888717404166721,888.7174041667209,227.018375,8
EWR-ICN,0.8880791928421855,888.0791928421855,233.254,2
BLR-LHR,0.888005052807801,888.005052807801,200.89345454545455,11
AUH-MEL,0.8878580121703853,887.8580121703853,218.857,24
LHR-SZX,0.8877003616980774,887.7003616980775,233.15449999999998,4
MXP-SIN,0.8876307835387117,887.6307835387117,190.88500000000002,22
HKG-YVR,0.8873995477093667,887.3995477093667,248.6138,10
BEG-CAN,0.8869650964022008,886.9650964022007,208.63075,4
HND-LAX,0.8856146706177339,885.614670617734,183.147,40
EWR-GVA,0.8853011623811204,885.3011623811204,125.6685,10
JNB-PER,0.8852894675656825,885.2894675656825,190.38150000000002,4
HGH-SYD,0.8840530303030303,884.0530303030303,198.38150000000002,2
MEL-NKG,0.883337789661319,883.337789661319,198.221,2
FRA-MIA,0.8824887364375031,882.4887364375031,267.00866666666667,9
MIA-ZRH,0.8820709901545364,882.0709901545364,208.01024999999998,8
CPT-FRA,0.8814082858950031,881.4082858950031,213.725375,8
DTW-ICN,0.8810160427807487,881.0160427807488,205.9375,4
CTG-WAW,0.8801160731851269,880.1160731851269,223.6815,2
LAX-NRT,0.8787769575849919,878.7769575849918,203.44359375,32
DXB-PER,0.8784623574310162,878.4623574310162,314.952,8
IST-MIA,0.8784046355240355,878.4046355240355,249.319,13
LRM-OTP,0.8780678402747961,878.0678402747961,204.502,2
BKK-TLV,0.8779723176738614,877.9723176738614,214.268,15
SFO-SGN,0.8776200578592093,877.6200578592093,227.523,2
AKL-NRT,0.8768932225063939,876.893222506394,262.3088,10
CDG-GIG,0.8768037621552688,876.8037621552688,275.0095,12
FRA-MRU,0.8763263538585105,876.3263538585105,207.452,12
LAX-XMN,0.8760811641729863,876.0811641729863,213.72,2
DEL-SYD,0.8760663184192596,876.0663184192597,192.86599999999999,8
EWR-ZRH,0.8755179116201439,875.5179116201439,136.66292857142858,14
HAV-SVO,0.8745488479855839,874.5488479855838,339.7185,2
DXB-NRT,0.8740204180845892,874.0204180845892,359.572,4
BOS-FRA,0.8737010676156582,873.7010676156582,208.6835,10
ADD-PVG,0.8734726080908555,873.4726080908555,240.88524999999998,4
DFW-LHR,0.8728197088125619,872.8197088125619,210.29888888888888,54
CDG-SGN,0.8725489686478349,872.548968647835,235.92575,12
LGW-MRU,0.8723808985490864,872.3808985490864,244.50225,4
EWR-MXP,0.8723718552726497,872.3718552726497,174.922,13
IAH-SCL,0.8714778325123154,871.4778325123153,150.37349999999998,4
DFW-MAD,0.8714140540011814,871.4140540011814,207.51083333333335,18
FCO-SIN,0.8706324110671938,870.6324110671939,187.2295,14
BCN-LIM,0.8704411764705882,870.4411764705882,219.003,1
MEL-SCL,0.86921771340115,869.2177134011499,224.60585714285713,7
MUC-TPE,0.8687770897832818,868.7770897832818,224.49200000000002,2
HKT-TLV,0.8677956574473429,867.7956574473429,206.23725000000002,4
SYD-WUH,0.8666755793226382,866.6755793226382,194.482,2
MEL-PKX,0.8650289982310353,865.0289982310353,209.179,2
CAN-DOH,0.8645865387472518,864.5865387472518,176.396,12
DOH-PER,0.8644055068836048,864.4055068836049,379.86300000000006,22
AUH-IAD,0.8642671325956126,864.2671325956126,222.592,6
CPT-LGW,0.8629236420097375,862.9236420097375,245.208,4
HKG-MAD,0.8613193277310924,861.3193277310925,204.994,4
LHR-SGN,0.8612451696006869,861.2451696006868,200.584,4
MAD-MVD,0.8602330048359136,860.2330048359136,217.444875,8
PVG-VIE,0.8599019607843137,859.9019607843137,241.20250000000001,4
FRA-LAS,0.8590189149864894,859.0189149864894,206.63700000000003,12
AMS-KUL,0.8581918003565062,858.1918003565062,200.60233333333335,3
DEN-FRA,0.8578404938058416,857.8404938058416,196.84210000000002,10
FRA-PEK,0.857425761301305,857.425761301305,231.84936842105262,19
SYD-TFU,0.8573100042936882,857.3100042936882,199.6675,4
BKK-CPH,0.8572225602884832,857.2225602884832,244.2295,6
CDG-GRU,0.8561056363136611,856.1056363136611,217.64570588235296,17
CLT-FRA,0.8558845076492136,855.8845076492137,198.608,8
AMS-TPE,0.8556199685435673,855.6199685435672,212.7563,10
GVA-MRU,0.8553492647058825,855.3492647058824,209.3895,2
CDG-MLE,0.8545177745895107,854.5177745895107,268.0195,4
CDG-JNB,0.8532440618523833,853.2440618523833,267.62,8
LHR-MAA,0.8530566245189664,853.0566245189664,155.171,4
LAX-MAD,0.8521847414732178,852.1847414732177,211.20341666666664,12
MXP-TPE,0.8513719040247678,851.3719040247678,219.99450000000002,2
GUA-MAD,0.8510906862745099,851.09068627451,208.347,3
PKX-SYD,0.8502282138979291,850.2282138979291,205.59249999999997,2
LHR-TPE,0.8490792003075741,849.0792003075741,220.84550000000002,2
IST-PQC,0.848515995872033,848.5159958720329,205.553,1
MUC-SIN,0.8483938888725775,848.3938888725775,188.894,16
ADD-TFU,0.848168378462496,848.1683784624961,214.44849999999997,2
ADL-DOH,0.8480960299314071,848.0960299314071,204.0095,18
ICN-SYD,0.8480266348554015,848.0266348554015,256.1432608695652,23
FLN-LIS,0.847270938115023,847.270938115023,193.7285,2
MAD-SZX,0.8467521378841151,846.7521378841151,209.1245,2
BOG-IST,0.8467019607843137,846.7019607843137,215.909,2
ATL-IST,0.8463853974318157,846.3853974318157,237.25563636363634,11
AMS-JNB,0.8463548046077575,846.3548046077575,339.2502,10
CDG-SXM,0.8452468487394958,845.2468487394958,160.935,8
SZX-VIE,0.8450863909920403,845.0863909920403,217.652,2
BEG-ORD,0.8447882810711833,844.7882810711833,184.54399999999998,4
BTS-PQC,0.8433973168214653,843.3973168214653,204.313,1
AMS-IAH,0.8430432003822091,843.0432003822092,185.5793888888889,18
FRA-TQO,0.8417038422750334,841.7038422750334,196.6585,8
KIX-LAX,0.8406719173024859,840.6719173024859,170.7825,10
AKL-PEK,0.839763099779161,839.7630997791609,209.143,4
AMS-KIX,0.8383187165775401,838.31871657754,195.957,4
BCN-MIA,0.8374824577658937,837.4824577658937,198.85164705882354,17
BNE-HKG,0.8371512414489605,837.1512414489605,209.20409523809525,21
CDG-LAD,0.8361764705882353,836.1764705882352,159.208,2
FCO-SZX,0.8361301369863013,836.1301369863013,207.52749999999997,2
ATL-FRA,0.8360508723368693,836.0508723368692,174.2783333333333,18
CDG-TNR,0.835448350071736,835.4483500717361,232.923,6
JFK-TAS,0.8347276688453159,834.7276688453159,191.57,2
PEK-YYZ,0.8346227300229473,834.6227300229473,207.8456666666667,3
NRT-SEA,0.8334570135746606,833.4570135746607,138.1455,8
LHR-MEX,0.8330293914447819,833.0293914447819,173.902,9
PVG-RUH,0.8328163992869875,832.8163992869875,263.548,6
CDG-PHX,0.8323242467718796,832.3242467718795,232.05200000000002,8
ICN-SFO,0.8318637513149699,831.8637513149699,212.03889655172412,29
MAD-WNZ,0.8316646241830066,831.6646241830066,203.5915,2
IST-YYZ,0.8314639978642944,831.4639978642944,243.84579999999997,10
DTW-PVG,0.8311303344867359,831.1303344867359,216.177,4
KUL-LHR,0.8303990127519539,830.3990127519539,201.87,8
NRT-YUL,0.8300875816993464,830.0875816993464,317.5085,4
AKL-YVR,0.8295156170854573,829.5156170854573,208.50216666666665,6
HKT-ZRH,0.8275860288913868,827.5860288913867,219.28733333333335,6
IAH-IST,0.8271548109444351,827.1548109444351,219.44506666666666,15
HKG-MAN,0.8266344537815127,826.6344537815127,196.739,2
MAD-VVI,0.826342497723695,826.3424977236949,199.4469,10
PMV-WAW,0.8255105252803463,825.5105252803463,209.80349999999999,2
PEK-SYD,0.8251170468187274,825.1170468187274,274.929,4
ICN-WRO,0.8247832466319862,824.7832466319862,191.426,2
JED-YYZ,0.8243880773786025,824.3880773786026,208.8175,2
FRA-SGN,0.8243065693430656,824.3065693430656,191.981,6
BOG-ZRH,0.8235256650430874,823.5256650430874,219.799,1
HKG-JNB,0.8234810924369748,823.4810924369748,195.98850000000002,6
IST-PTY,0.8232300653594771,823.2300653594771,209.92366666666666,6
CAI-NRT,0.8230020940415002,823.0020940415002,216.1615,2
CDG-LAX,0.8225198472115129,822.5198472115129,210.90416666666667,36
KTW-VRA,0.8224454062561479,822.445406256148,209.0245,2
PEK-WAW,0.8220675105485231,822.0675105485232,165.6055,4
ARN-MIA,0.8218837000449035,821.8837000449035,183.0335,2
AMS-SFO,0.821035471775188,821.035471775188,206.764625,8
DXB-KIX,0.8204399611084104,820.4399611084104,337.529,4
CDG-XMN,0.8197868415658948,819.7868415658947,199.98700000000002,2
MRS-PVG,0.8194055727554179,819.4055727554179,198.50099999999998,4
LGW-PVG,0.8193904594998229,819.3904594998229,213.63166666666666,6
AMS-PBM,0.8186560103142203,818.6560103142203,210.9825,4
CAN-FCO,0.8174410774410775,817.4410774410775,206.363,4
GIG-MIA,0.8172276987718166,817.2276987718166,187.172,8
BOM-MEL,0.8171156029979558,817.1156029979559,179.888,6
PMV-SVO,0.8170762032085561,817.0762032085561,305.5865,2
EZE-MAD,0.8158883811352371,815.8883811352371,208.5788,50
NRT-YYZ,0.8158522875816993,815.8522875816992,312.0635,4
IST-YUL,0.8157855310223421,815.7855310223421,242.0027777777778,9
BOS-DOH,0.815221783413012,815.221783413012,196.1016,15
SJO-ZRH,0.8150539527913077,815.0539527913077,213.638375,8
HNL-JFK,0.8149870569230891,814.9870569230892,180.92435294117647,17
DXB-HGH,0.8146316200898964,814.6316200898964,208.4235,2
BTS-HOG,0.8139711042311661,813.9711042311661,197.1845,2
SEA-TPE,0.813954296493463,813.954296493463,237.03185,20
MRU-VIE,0.8139019607843138,813.9019607843138,228.2995,6
GYE-MAD,0.8138508115959097,813.8508115959097,199.69088888888888,9
BUD-CAN,0.8137851662404092,813.7851662404092,190.914,2
CAN-IST,0.8126343138476271,812.634313847627,218.1625,4
ADD-CAN,0.8118570965281786,811.8570965281787,242.75135714285716,14
HKT-SOF,0.8115971580321413,811.5971580321412,202.3185,2
FRA-YVR,0.8115496521189121,811.549652118912,192.459,8
HYD-LHR,0.8114958121786372,811.4958121786372,145.648,4
MUC-SGN,0.8112108200944611,811.2108200944612,188.93099999999998,2
CPH-MIA,0.8108801077682982,810.8801077682982,180.583,2
KTW-PMV,0.8107849695061972,810.7849695061972,206.061,2
SYD-TAO,0.8103727431566685,810.3727431566685,208.7115,4
IST-JFK,0.810053561958193,810.053561958193,227.3165641025641,39
ATH-EWR,0.8097910155301885,809.7910155301885,244.3525,4
EWR-LHR,0.8097164044637855,809.7164044637855,124.68724742268041,97
AUH-ORD,0.8094228634850167,809.4228634850167,255.2515,4
FCO-LAX,0.8084917265875424,808.4917265875424,199.98042857142858,7
HAN-LHR,0.808215972520395,808.215972520395,188.2335,4
MAD-PVG,0.808188316993464,808.188316993464,199.572,5
SZX-YVR,0.8079149879129734,807.9149879129734,201.031,4
AKL-KUL,0.8077696641875143,807.7696641875143,199.11522222222223,27
ASB-SGN,0.8075455837310271,807.5455837310271,221.43775,4
PEK-TIJ,0.8070384693669855,807.0384693669855,198.249,1
HND-MSP,0.8059619007745447,805.9619007745447,192.504,4
CKY-DXB,0.8057261548687272,805.7261548687272,242.443,2
AMS-YVR,0.8047482174688056,804.7482174688057,180.5855,8
HND-SEA,0.8046751076262163,804.6751076262163,147.2003,10
CAI-CAN,0.8045443726623599,804.5443726623599,236.6165,6
FRA-MLE,0.8045258596947905,804.5258596947905,191.8045,12
CLT-MAD,0.8039064856711917,803.9064856711917,186.5465,8
IST-NRT,0.8038274509803921,803.8274509803921,204.97600000000003,5
CPT-ZRH,0.8036107905582617,803.6107905582617,213.2345,8
FCO-SFO,0.8034225649022495,803.4225649022495,198.72657142857142,7
MXP-SZX,0.8030781627719582,803.0781627719582,199.324,1
CAN-LGW,0.8028837393543276,802.8837393543275,202.688,2
IST-ORD,0.8021124454557372,802.1124454557372,236.81785185185186,27
HOG-PRG,0.8011785345717234,801.1785345717234,194.0855,2
KWI-MNL,0.8010619936597394,801.0619936597394,227.42149999999998,2
AMS-PKX,0.7995331139448787,799.5331139448787,194.3665,2
MEL-NRT,0.7985347443336058,798.5347443336058,156.4612857142857,14
HGH-MEL,0.798308029332345,798.308029332345,191.1325,2
CDG-KIX,0.7981800817739577,798.1800817739577,202.772,4
CDG-CPT,0.79797807294961,797.97807294961,189.2405,6
AMM-ORD,0.7968823529411764,796.8823529411764,182.8845,8
BOS-HNL,0.7967832730061257,796.7832730061257,188.94062499999998,8
FCO-TPE,0.7967235294117647,796.7235294117647,203.1645,4
CCC-SVO,0.7961577540106952,796.1577540106953,297.76300000000003,2
AKL-SCL,0.7958204334365325,795.8204334365325,205.64,1
DEN-NRT,0.7957999542229344,795.7999542229344,173.8425,4
ICN-VIE,0.7950317078504264,795.0317078504264,181.784,2
CAI-JFK,0.7949422295434814,794.9422295434814,218.40025,4
HAV-IST,0.7940823529411766,794.0823529411766,202.491,1
FRA-TPE,0.7934627707292069,793.4627707292069,271.051,5
BCN-IAD,0.7921124311793685,792.1124311793685,136.679,6
NRT-WAW,0.7919000933706817,791.9000933706817,183.6585,2
OVB-PQC,0.7911705882352941,791.1705882352941,134.499,1
CDG-HKG,0.7897477912397836,789.7477912397835,226.95674999999997,12
CMB-LHR,0.7896533967122202,789.6533967122202,199.348,5
LHR-TAO,0.788578916715201,788.578916715201,203.0985,4
